1	15
1	26
1	98
2	31
2	48
2	62
3	29
3	81
3	89
4	13
4	28
4	29
4	41
4	50
4	54
4	66
4	70
4	73
5	40
5	66
5	77
5	88
6	24
6	40
6	50
6	64
6	66
6	69
6	77
6	88
7	40
7	64
7	88
8	40
8	64
8	66
8	88
9	40
9	64
9	68
9	88
10	11
10	82
10	90
11	10
11	55
11	61
11	82
11	87
11	93
12	17
12	50
12	89
13	4
13	42
13	96
14	60
14	86
14	96
15	1
15	17
15	26
15	31
15	74
15	96
16	40
16	64
16	88
16	99
17	12
17	15
17	26
17	60
17	73
17	74
17	96
18	22
18	30
18	33
18	60
18	93
19	40
19	45
19	62
20	59
20	68
20	78
21	31
21	62
21	95
22	18
22	30
22	63
22	75
22	77
22	86
23	40
23	66
23	88
24	6
24	40
24	64
24	66
24	70
24	88
25	53
25	59
25	90
26	1
26	15
26	17
26	60
26	96
26	97
27	33
27	64
27	86
27	93
28	4
28	29
28	62
29	3
29	4
29	28
29	37
29	40
29	50
29	89
29	95
29	99
30	18
30	22
30	34
30	44
30	58
30	66
30	75
30	80
30	83
30	92
30	93
31	2
31	15
31	21
31	45
31	48
31	52
31	61
31	62
31	64
31	84
32	64
32	66
32	67
32	88
33	18
33	27
33	63
33	88
34	30
34	46
34	62
34	81
34	86
34	92
34	93
35	40
35	64
35	66
35	77
35	88
35	89
36	40
36	75
36	93
37	29
37	50
37	70
38	61
38	62
38	65
38	72
38	79
38	84
39	40
39	43
39	92
40	5
40	6
40	7
40	8
40	9
40	16
40	19
40	23
40	24
40	29
40	35
40	36
40	39
40	44
40	46
40	49
40	55
40	56
40	64
40	66
40	69
40	72
40	77
40	82
40	85
40	86
40	88
40	91
40	100
41	4
41	50
41	89
41	93
42	13
42	95
42	99
43	39
43	66
43	93
44	30
44	40
44	64
44	66
44	77
44	88
45	19
45	31
45	62
46	34
46	40
46	66
46	77
46	88
47	74
47	92
47	96
48	2
48	31
48	62
48	66
49	40
49	64
49	66
49	88
50	4
50	6
50	12
50	29
50	37
50	41
50	54
50	59
51	62
51	84
51	85
52	31
52	62
52	76
53	25
53	57
53	59
53	65
53	68
53	82
53	90
53	94
54	4
54	50
54	97
55	11
55	40
55	59
55	65
55	77
55	82
56	40
56	64
56	66
56	87
56	88
57	53
57	59
57	68
57	88
58	30
58	77
58	86
59	20
59	25
59	50
59	53
59	55
59	57
59	62
59	67
59	87
59	94
60	14
60	17
60	18
60	26
60	73
60	74
60	88
60	96
60	98
61	11
61	31
61	38
61	62
61	79
62	2
62	19
62	21
62	28
62	31
62	34
62	38
62	45
62	48
62	51
62	52
62	59
62	61
62	76
62	79
62	84
63	22
63	33
63	81
63	83
63	100
64	6
64	7
64	8
64	9
64	16
64	24
64	27
64	31
64	32
64	35
64	40
64	44
64	49
64	56
64	66
64	69
64	74
64	75
64	77
64	80
64	83
64	88
64	91
64	100
65	38
65	53
65	55
66	4
66	5
66	6
66	8
66	23
66	24
66	30
66	32
66	35
66	40
66	43
66	44
66	46
66	48
66	49
66	56
66	64
66	69
66	72
66	77
66	88
66	91
66	94
66	100
67	32
67	59
67	87
68	9
68	20
68	53
68	57
68	78
68	94
69	6
69	40
69	64
69	66
69	76
69	88
70	4
70	24
70	37
70	97
71	80
71	81
71	83
71	88
71	92
72	38
72	40
72	66
72	77
72	88
73	4
73	17
73	60
73	74
73	96
74	15
74	17
74	47
74	60
74	64
74	73
75	22
75	30
75	36
75	64
75	81
75	93
76	52
76	62
76	69
77	5
77	6
77	22
77	35
77	40
77	44
77	46
77	55
77	58
77	64
77	66
77	72
77	88
78	20
78	68
78	87
79	38
79	61
79	62
79	88
80	30
80	64
80	71
81	3
81	34
81	63
81	71
81	75
82	10
82	11
82	40
82	53
82	55
83	30
83	63
83	64
83	71
83	93
84	31
84	38
84	51
84	62
85	40
85	51
85	88
86	14
86	22
86	27
86	34
86	40
86	58
87	11
87	56
87	59
87	67
87	78
88	5
88	6
88	7
88	8
88	9
88	16
88	23
88	24
88	32
88	33
88	35
88	40
88	44
88	46
88	49
88	56
88	57
88	60
88	64
88	66
88	69
88	71
88	72
88	77
88	79
88	85
88	91
88	100
89	3
89	12
89	29
89	35
89	41
90	10
90	25
90	53
91	40
91	64
91	66
91	88
92	30
92	34
92	39
92	47
92	71
92	93
93	11
93	18
93	27
93	30
93	34
93	36
93	41
93	43
93	75
93	83
93	92
94	53
94	59
94	66
94	68
95	21
95	29
95	42
96	13
96	14
96	15
96	17
96	26
96	47
96	60
96	73
96	98
97	26
97	54
97	70
98	1
98	60
98	96
99	16
99	29
99	42
100	40
100	63
100	64
100	66
100	88
